2025-06-21 00:49:46,308 INFO    MainThread:89414 [wandb_run.py:_redirect():2301] redirect: wrap_raw
2025-06-21 00:49:46,308 INFO    MainThread:89414 [wandb_run.py:_redirect():2370] Wrapping output streams.
2025-06-21 00:49:46,308 INFO    MainThread:89414 [wandb_run.py:_redirect():2393] Redirects installed.
2025-06-21 00:49:46,310 INFO    MainThread:89414 [wandb_init.py:init():1078] run started, returning control to user process
2025-06-21 00:49:47,040 INFO    MainThread:89414 [wandb_run.py:_finish():2219] finishing run aviv275-ie-university/mlops-project/c6hmry7t
2025-06-21 00:49:47,040 INFO    MainThread:89414 [wandb_run.py:_atexit_cleanup():2418] got exitcode: 0
2025-06-21 00:49:47,040 INFO    MainThread:89414 [wandb_run.py:_restore():2400] restore
2025-06-21 00:49:47,041 INFO    MainThread:89414 [wandb_run.py:_restore():2406] restore done
2025-06-21 00:49:48,611 INFO    MainThread:89414 [wandb_run.py:_footer_history_summary_info():4000] rendering history
2025-06-21 00:49:48,612 INFO    MainThread:89414 [wandb_run.py:_footer_history_summary_info():4032] rendering summary
2025-06-21 00:49:48,612 INFO    MainThread:89414 [wandb_run.py:_footer_sync_info():3961] logging synced files
