timestamp,ETHUSDT_price,BNBUSDT_price,XRPUSDT_price,ADAUSDT_price,SOLUSDT_price,BTCUSDT_price,ETHUSDT_funding_rate,BNBUSDT_funding_rate,XRPUSDT_funding_rate,ADAUSDT_funding_rate,SOLUSDT_funding_rate,BTCUSDT_funding_rate,prev_price,price_direction
2023-03-13 00:00:00+00:00,1606.84,304.8,0.3675,0.3395,19.75,22458.72,-4.286e-05,-8.385e-05,-0.00014036,-0.00029473,-0.00019726,-4.068e-05,21997.11,1
2023-03-13 00:00:00.010000+00:00,1606.84,304.8,0.3675,0.3395,19.75,22458.72,0.0001,0.0,-0.00011146,-9.18e-06,0.0001,0.0001,22458.72,0
2023-03-13 08:00:00+00:00,1664.68,308.8,0.3731,0.346,20.71,23981.72,0.0001,0.0,-0.00011146,-9.18e-06,0.0001,0.0001,22458.72,1
2023-03-13 08:00:00.018000+00:00,1664.68,308.8,0.3731,0.346,20.71,23981.72,0.0001,0.0,0.0001,0.0001,0.0001,6.011e-05,23981.72,0
2023-03-13 16:00:00+00:00,1673.45,307.9,0.3724,0.3433,20.4,24113.48,0.0001,0.0,0.0001,0.0001,0.0001,6.011e-05,23981.72,1
2023-03-13 16:00:00.003000+00:00,1673.45,307.9,0.3724,0.3433,20.4,24113.48,0.0001,0.0,6.6e-05,0.0001,0.0001,0.0001,24113.48,0
2023-03-14 00:00:00+00:00,1666.63,304.1,0.3679,0.3403,20.0,24247.64,0.0001,0.0,6.6e-05,0.0001,0.0001,0.0001,24113.48,1
2023-03-14 00:00:00.010000+00:00,1666.63,304.1,0.3679,0.3403,20.0,24247.64,0.0001,0.0,-1.271e-05,0.0001,0.0001,0.00015042,24247.64,0
2023-03-14 08:00:00+00:00,1770.03,317.5,0.3843,0.3646,21.91,25894.67,0.0001,0.0,-1.271e-05,0.0001,0.0001,0.00015042,24247.64,1
2023-03-14 08:00:00.009000+00:00,1770.03,317.5,0.3843,0.3646,21.91,25894.67,0.0001,0.0,0.0001,9.984e-05,0.0001,0.0001,25894.67,0
2023-03-14 16:00:00+00:00,1699.4,308.4,0.3724,0.3429,20.86,24670.41,0.0001,0.0,0.0001,9.984e-05,0.0001,0.0001,25894.67,0
2023-03-14 16:00:00.010000+00:00,1699.4,308.4,0.3724,0.3429,20.86,24670.41,0.0001,7.236e-05,0.0001,0.0001,0.0001,0.00029811,24670.41,0
2023-03-15 00:00:00+00:00,1705.13,312.5,0.3739,0.3437,21.24,24871.28,0.0001,7.236e-05,0.0001,0.0001,0.0001,0.00029811,24670.41,1
2023-03-15 00:00:00.011000+00:00,1705.13,312.5,0.3739,0.3437,21.24,24871.28,0.00031728,0.00012216,0.0001,0.00013162,0.00018064,0.0001,24871.28,0
2023-03-15 08:00:00+00:00,1634.04,305.1,0.3607,0.327,19.24,24471.01,0.00018366,0.00010347,0.0001,0.0001,0.0001,0.00024127,24871.28,0
2023-03-15 16:00:00+00:00,1649.96,306.3,0.3589,0.3241,19.24,24285.66,0.00018366,0.00010347,0.0001,0.0001,0.0001,0.00024127,24471.01,0
2023-03-15 16:00:00.012000+00:00,1649.96,306.3,0.3589,0.3241,19.24,24285.66,0.0001,0.0,0.0001,-0.00013022,0.0001,0.00022126,24285.66,0
2023-03-16 00:00:00+00:00,1655.57,321.3,0.3635,0.3274,19.51,24614.27,0.0001,0.0,0.0001,-0.00013022,0.0001,0.00022126,24285.66,1
2023-03-16 00:00:00.004000+00:00,1655.57,321.3,0.3635,0.3274,19.51,24614.27,0.0001,0.0,8.045e-05,0.0001,-0.00010063,0.0001,24614.27,0
2023-03-16 08:00:00+00:00,1663.06,326.8,0.3629,0.3268,19.58,24888.44,0.0001,0.0,8.045e-05,0.0001,-0.00010063,0.0001,24614.27,1
2023-03-16 08:00:00.018000+00:00,1663.06,326.8,0.3629,0.3268,19.58,24888.44,0.0001,9.329e-05,9.741e-05,0.0001,0.0001,0.0001,24888.44,0
2023-03-16 16:00:00+00:00,1673.73,329.4,0.3647,0.3249,19.67,24998.78,0.0001,9.329e-05,9.741e-05,0.0001,0.0001,0.0001,24888.44,1
2023-03-16 16:00:00.005000+00:00,1673.73,329.4,0.3647,0.3249,19.67,24998.78,0.0001,0.0,0.0001,1.004e-05,-0.00017595,0.0001,24998.78,0
2023-03-17 00:00:00+00:00,1715.59,329.7,0.3688,0.3329,20.01,26058.45,0.0001,0.0,0.0001,1.004e-05,-0.00017595,0.0001,24998.78,1
2023-03-17 00:00:00.017000+00:00,1715.59,329.7,0.3688,0.3329,20.01,26058.45,5.964e-05,-0.00117649,-0.00010344,7.51e-05,6.18e-06,3.311e-05,26058.45,0
2023-03-17 08:00:00+00:00,1717.41,331.2,0.3699,0.3346,20.04,26421.34,5.964e-05,-0.00117649,-0.00010344,7.51e-05,6.18e-06,3.311e-05,26058.45,1
2023-03-17 08:00:00.010000+00:00,1717.41,331.2,0.3699,0.3346,20.04,26421.34,5.941e-05,-0.00059238,-3.446e-05,-2.314e-05,-3.828e-05,0.0001,26421.34,0
2023-03-17 16:00:00+00:00,1789.27,338.9,0.3798,0.3494,21.6,27395.13,5.941e-05,-0.00059238,-3.446e-05,-2.314e-05,-3.828e-05,0.0001,26421.34,1
2023-03-17 16:00:00.003000+00:00,1789.27,338.9,0.3798,0.3494,21.6,27395.13,0.0001,-0.00094597,0.0001,0.0001,-5.87e-05,0.0001,27395.13,0
2023-03-18 00:00:00+00:00,1814.12,344.3,0.3813,0.3516,22.18,27359.89,0.0001,-0.00094597,0.0001,0.0001,-5.87e-05,0.0001,27395.13,0
2023-03-18 00:00:00.012000+00:00,1814.12,344.3,0.3813,0.3516,22.18,27359.89,0.0001,-0.00129796,0.0001,0.0001,0.0001,0.0001,27359.89,0
2023-03-18 08:00:00+00:00,1786.0,332.5,0.3769,0.3448,21.84,27226.23,0.0001,-0.00099191,0.0001,0.0001,0.00027581,0.0001,27359.89,0
2023-03-18 16:00:00+00:00,1758.84,331.0,0.3739,0.3371,21.2,26907.49,0.0001,-0.00099191,0.0001,0.0001,0.00027581,0.0001,27226.23,0
2023-03-18 16:00:00.016000+00:00,1758.84,331.0,0.3739,0.3371,21.2,26907.49,0.0001,-0.00071668,0.0001,0.0001,0.0001,0.0001,26907.49,0
2023-03-19 00:00:00+00:00,1774.8,335.8,0.3793,0.3393,21.56,26974.81,0.0001,-0.00071668,0.0001,0.0001,0.0001,0.0001,26907.49,1
2023-03-19 00:00:00.013000+00:00,1774.8,335.8,0.3793,0.3393,21.56,26974.81,0.0001,-0.00200114,0.0001,0.0001,0.0001,0.0001,26974.81,0
2023-03-19 08:00:00+00:00,1793.61,339.4,0.3918,0.3458,22.01,27546.62,0.0001,-0.00200114,0.0001,0.0001,0.0001,0.0001,26974.81,1
2023-03-19 08:00:00.024000+00:00,1793.61,339.4,0.3918,0.3458,22.01,27546.62,0.0001,-0.00122518,0.0001,0.0001,0.0001,0.0001,27546.62,0
2023-03-19 16:00:00+00:00,1780.68,336.7,0.3857,0.3448,21.86,27972.87,0.0001,-0.00132398,0.0001,0.0001,0.0001,0.0001,27546.62,1
2023-03-20 00:00:00+00:00,1791.5,334.7,0.3835,0.3433,23.09,28183.13,0.0001,-0.00132398,0.0001,0.0001,0.0001,0.0001,27972.87,1
2023-03-20 00:00:00.005000+00:00,1791.5,334.7,0.3835,0.3433,23.09,28183.13,0.0001,-0.00208684,0.0001,0.0001,0.0001,0.0001,28183.13,0
2023-03-20 08:00:00+00:00,1763.14,337.5,0.379,0.3391,23.17,27694.46,0.0001,-0.00208684,0.0001,0.0001,0.0001,0.0001,28183.13,0
2023-03-20 08:00:00.012000+00:00,1763.14,337.5,0.379,0.3391,23.17,27694.46,0.0001,-0.00172668,0.0001,8.769e-05,0.0001,9.081e-05,27694.46,0
2023-03-20 16:00:00+00:00,1732.78,332.5,0.3734,0.3321,22.13,27717.01,0.0001,-0.00172668,0.0001,8.769e-05,0.0001,9.081e-05,27694.46,1
2023-03-20 16:00:00.015000+00:00,1732.78,332.5,0.3734,0.3321,22.13,27717.01,8.194e-05,-0.00096625,0.0001,0.0001,0.0001,0.0001,27717.01,0
2023-03-21 00:00:00+00:00,1730.34,328.7,0.3866,0.332,21.93,27505.25,8.194e-05,-0.00096625,0.0001,0.0001,0.0001,0.0001,27717.01,0
2023-03-21 00:00:00.006000+00:00,1730.34,328.7,0.3866,0.332,21.93,27505.25,7.106e-05,-0.00074486,4.558e-05,-2.345e-05,0.0001,8.118e-05,27505.25,0
2023-03-21 08:00:00+00:00,1812.55,337.7,0.4289,0.3505,22.92,28041.06,7.106e-05,-0.00074486,4.558e-05,-2.345e-05,0.0001,8.118e-05,27505.25,1
2023-03-21 08:00:00.004000+00:00,1812.55,337.7,0.4289,0.3505,22.92,28041.06,4.611e-05,-0.00138266,4.505e-05,-0.00014565,0.0001,1.254e-05,28041.06,0
2023-03-21 16:00:00+00:00,1801.23,334.4,0.4696,0.3696,22.53,28105.47,4.611e-05,-0.00138266,4.505e-05,-0.00014565,0.0001,1.254e-05,28041.06,1
2023-03-21 16:00:00.003000+00:00,1801.23,334.4,0.4696,0.3696,22.53,28105.47,8.99e-05,-0.00128311,0.0001,0.0001,0.0001,2.92e-06,28105.47,0
2023-03-22 00:00:00+00:00,1792.75,336.8,0.4556,0.374,22.31,28103.69,5.146e-05,-0.00197057,0.0001,0.0001,0.0001,2.68e-06,28105.47,0
2023-03-22 08:00:00+00:00,1806.26,327.8,0.4351,0.3776,22.63,28595.07,5.146e-05,-0.00197057,0.0001,0.0001,0.0001,2.68e-06,28103.69,1
2023-03-22 08:00:00.003000+00:00,1806.26,327.8,0.4351,0.3776,22.63,28595.07,1.267e-05,-0.00162299,0.0001,0.0001,6.109e-05,6e-08,28595.07,0
2023-03-22 16:00:00+00:00,1734.33,321.1,0.4213,0.3596,21.42,27250.97,5.54e-05,-5.565e-05,0.0001,0.0001,0.0001,5.334e-05,28595.07,0
2023-03-23 00:00:00+00:00,1750.84,324.0,0.4468,0.3702,21.7,27631.93,5.54e-05,-5.565e-05,0.0001,0.0001,0.0001,5.334e-05,27250.97,1
2023-03-23 00:00:00.016000+00:00,1750.84,324.0,0.4468,0.3702,21.7,27631.93,1.123e-05,-0.00013572,3.672e-05,0.0001,-8.698e-05,2.48e-06,27631.93,0
2023-03-23 08:00:00+00:00,1836.99,330.6,0.4485,0.3793,22.4,28580.87,1.123e-05,-0.00013572,3.672e-05,0.0001,-8.698e-05,2.48e-06,27631.93,1
2023-03-23 08:00:00.001000+00:00,1836.99,330.6,0.4485,0.3793,22.4,28580.87,6.86e-05,0.0,-4.151e-05,0.0001,1.638e-05,-1.09e-05,28580.87,0
2023-03-23 16:00:00+00:00,1813.79,329.4,0.4438,0.3715,22.16,28295.41,6.86e-05,0.0,-4.151e-05,0.0001,1.638e-05,-1.09e-05,28580.87,0
2023-03-23 16:00:00.013000+00:00,1813.79,329.4,0.4438,0.3715,22.16,28295.41,0.0001,-7.012e-05,0.0001,0.0001,0.0001,0.0001,28295.41,0
2023-03-24 00:00:00+00:00,1815.18,324.9,0.4332,0.3674,21.99,28274.59,0.0001,-7.012e-05,0.0001,0.0001,0.0001,0.0001,28295.41,0
2023-03-24 00:00:00.013000+00:00,1815.18,324.9,0.4332,0.3674,21.99,28274.59,0.0001,-0.00048065,4.592e-05,0.0001,0.0001,0.0001,28274.59,0
2023-03-24 08:00:00+00:00,1767.01,321.0,0.4267,0.3623,21.2,28018.04,0.0001,-0.00048065,4.592e-05,0.0001,0.0001,0.0001,28274.59,0
2023-03-24 08:00:00.012000+00:00,1767.01,321.0,0.4267,0.3623,21.2,28018.04,0.0001,-0.00022313,1.834e-05,0.0001,0.0001,0.0001,28018.04,0
2023-03-24 16:00:00+00:00,1749.57,322.1,0.4259,0.3596,20.66,27454.47,0.0001,-0.00022313,1.834e-05,0.0001,0.0001,0.0001,28018.04,0
2023-03-24 16:00:00.027000+00:00,1749.57,322.1,0.4259,0.3596,20.66,27454.47,0.0001,0.0,0.0001,0.0001,0.0001,0.0001,27454.47,0
2023-03-25 00:00:00+00:00,1747.25,323.6,0.445,0.3613,20.62,27485.36,0.0001,0.0,0.0001,0.0001,0.0001,0.0001,27454.47,1
2023-03-25 00:00:00.015000+00:00,1747.25,323.6,0.445,0.3613,20.62,27485.36,1.992e-05,-0.00010615,-9.3e-06,0.0001,-6.551e-05,-3.1e-06,27485.36,0
2023-03-25 08:00:00+00:00,1754.93,324.1,0.4583,0.3596,20.87,27647.43,1.992e-05,-0.00010615,-9.3e-06,0.0001,-6.551e-05,-3.1e-06,27485.36,1
2023-03-25 08:00:00.011000+00:00,1754.93,324.1,0.4583,0.3596,20.87,27647.43,1.46e-05,-0.0001152,0.0001,9.362e-05,-5.825e-05,4.25e-06,27647.43,0
2023-03-25 16:00:00+00:00,1741.88,322.4,0.4429,0.3514,20.41,27462.95,1.46e-05,-0.0001152,0.0001,9.362e-05,-5.825e-05,4.25e-06,27647.43,0
2023-03-25 16:00:00.011000+00:00,1741.88,322.4,0.4429,0.3514,20.41,27462.95,-7.95e-06,-2.817e-05,0.0001,4.143e-05,-4.6e-05,2.92e-06,27462.95,0
2023-03-26 00:00:00+00:00,1752.55,324.0,0.4565,0.3553,20.76,27504.94,8.29e-06,-0.0001002,0.0001,-2.9e-07,-0.00010361,6.1e-07,27462.95,1
2023-03-26 08:00:00+00:00,1762.81,326.7,0.4466,0.3558,20.82,27803.89,8.29e-06,-0.0001002,0.0001,-2.9e-07,-0.00010361,6.1e-07,27504.94,1
2023-03-26 08:00:00.015000+00:00,1762.81,326.7,0.4466,0.3558,20.82,27803.89,9.97e-06,0.0,4.052e-05,7.41e-06,-2.291e-05,-3.326e-05,27803.89,0
2023-03-26 16:00:00+00:00,1773.88,328.6,0.4479,0.3557,20.94,27968.05,4.383e-05,0.0,-1.074e-05,2.992e-05,-4.191e-05,3.634e-05,27803.89,1
2023-03-27 00:00:00+00:00,1752.2,326.1,0.46,0.3488,20.45,27808.81,4.383e-05,0.0,-1.074e-05,2.992e-05,-4.191e-05,3.634e-05,27968.05,0
2023-03-27 00:00:00.019000+00:00,1752.2,326.1,0.46,0.3488,20.45,27808.81,1.635e-05,-7.754e-05,-6.44e-05,4.79e-05,0.0001,2.905e-05,27808.81,0
2023-03-27 08:00:00+00:00,1711.74,314.2,0.4577,0.3433,19.78,26903.62,1.635e-05,-7.754e-05,-6.44e-05,4.79e-05,0.0001,2.905e-05,27808.81,0
2023-03-27 08:00:00.009000+00:00,1711.74,314.2,0.4577,0.3433,19.78,26903.62,-3.85e-06,-0.00022919,6.61e-05,-3.978e-05,3.888e-05,2.409e-05,26903.62,0
2023-03-27 16:00:00+00:00,1715.22,310.6,0.479,0.3455,19.91,27124.91,-1.71e-06,-0.00051772,0.0001,5.939e-05,2.013e-05,-3.96e-06,26903.62,1
2023-03-28 00:00:00+00:00,1724.53,309.0,0.4834,0.3487,19.88,26962.88,-1.71e-06,-0.00051772,0.0001,5.939e-05,2.013e-05,-3.96e-06,27124.91,0
2023-03-28 00:00:00.007000+00:00,1724.53,309.0,0.4834,0.3487,19.88,26962.88,-1.478e-05,-0.00070515,4.156e-05,8.326e-05,-0.00017394,-1.428e-05,26962.88,0
2023-03-28 08:00:00+00:00,1744.08,311.5,0.4979,0.3584,20.24,26998.63,3.473e-05,-0.00010119,4.81e-05,0.0001,8.36e-05,1.123e-05,26962.88,1
2023-03-28 16:00:00+00:00,1772.99,313.2,0.5144,0.3681,20.45,27261.07,3.473e-05,-0.00010119,4.81e-05,0.0001,8.36e-05,1.123e-05,26998.63,1
2023-03-28 16:00:00.013000+00:00,1772.99,313.2,0.5144,0.3681,20.45,27261.07,6.578e-05,0.0,3.033e-05,0.0001,-2.188e-05,7.531e-05,27261.07,0
2023-03-29 00:00:00+00:00,1804.86,316.5,0.5579,0.3812,21.2,28086.82,6.578e-05,0.0,3.033e-05,0.0001,-2.188e-05,7.531e-05,27261.07,1
2023-03-29 00:00:00.010000+00:00,1804.86,316.5,0.5579,0.3812,21.2,28086.82,0.0001,-6.976e-05,4.805e-05,0.0001,-0.00016763,6.075e-05,28086.82,0
2023-03-29 08:00:00+00:00,1807.68,316.5,0.5443,0.3844,21.24,28442.79,0.0001,-6.976e-05,4.805e-05,0.0001,-0.00016763,6.075e-05,28086.82,1
2023-03-29 08:00:00.006000+00:00,1807.68,316.5,0.5443,0.3844,21.24,28442.79,7.584e-05,0.0,3.759e-05,0.0001,0.0001,7.098e-05,28442.79,0
2023-03-29 16:00:00+00:00,1793.07,313.7,0.5425,0.3811,21.1,28348.6,7.584e-05,0.0,3.759e-05,0.0001,0.0001,7.098e-05,28442.79,0
2023-03-29 16:00:00.014000+00:00,1793.07,313.7,0.5425,0.3811,21.1,28348.6,0.0001,-2.235e-05,0.0001,0.0001,8.936e-05,0.0001,28348.6,0
2023-03-30 00:00:00+00:00,1806.47,315.5,0.5376,0.3799,21.03,28725.01,5.756e-05,0.0,-3.291e-05,0.0001,4.312e-05,6.987e-05,28348.6,1
2023-03-30 08:00:00+00:00,1789.42,315.8,0.5328,0.3759,20.53,28300.33,2.86e-06,-4.867e-05,0.0001,0.0001,7.675e-05,5.638e-05,28725.01,0
2023-03-30 16:00:00+00:00,1793.61,316.4,0.5319,0.3761,20.55,28028.53,2.86e-06,-4.867e-05,0.0001,0.0001,7.675e-05,5.638e-05,28300.33,0
2023-03-30 16:00:00.006000+00:00,1793.61,316.4,0.5319,0.3761,20.55,28028.53,5.025e-05,-0.00012381,0.0001,9.482e-05,-6.11e-05,1.123e-05,28028.53,0
2023-03-31 00:00:00+00:00,1795.23,313.9,0.5339,0.3844,20.29,27738.48,5.025e-05,-0.00012381,0.0001,9.482e-05,-6.11e-05,1.123e-05,28028.53,0
2023-03-31 00:00:00.003000+00:00,1795.23,313.9,0.5339,0.3844,20.29,27738.48,7.203e-05,-0.00035389,5.295e-05,0.0001,-0.00011842,-2.712e-05,27738.48,0
2023-03-31 08:00:00+00:00,1830.6,316.5,0.5304,0.4065,20.87,28494.99,7.203e-05,-0.00035389,5.295e-05,0.0001,-0.00011842,-2.712e-05,27738.48,1
2023-03-31 08:00:00.006000+00:00,1830.6,316.5,0.5304,0.4065,20.87,28494.99,6.982e-05,-0.00038577,9.008e-05,8.973e-05,-3.734e-05,6.358e-05,28494.99,0
2023-03-31 16:00:00+00:00,1821.52,316.9,0.5374,0.3989,21.16,28465.36,6.982e-05,-0.00038577,9.008e-05,8.973e-05,-3.734e-05,6.358e-05,28494.99,0
2023-03-31 16:00:00.011000+00:00,1821.52,316.9,0.5374,0.3989,21.16,28465.36,0.0001,-0.00014589,2.052e-05,0.0001,-1.814e-05,0.0001,28465.36,0
2023-04-01 00:00:00+00:00,1823.46,314.2,0.509,0.3911,21.02,28424.99,0.0001,-0.00079807,8.752e-05,0.0001,0.0001,0.0001,28465.36,0
2023-04-01 08:00:00+00:00,1820.38,313.7,0.5117,0.393,20.96,28400.07,0.0001,-0.00018883,-1.213e-05,0.0001,0.0001,0.0001,28424.99,0
2023-04-01 16:00:00+00:00,1820.79,314.9,0.5095,0.3919,21.08,28452.73,0.0001,-0.00018883,-1.213e-05,0.0001,0.0001,0.0001,28400.07,1
2023-04-01 16:00:00.018000+00:00,1820.79,314.9,0.5095,0.3919,21.08,28452.73,6.306e-05,-4.123e-05,1.171e-05,8.596e-05,0.0001,8.84e-05,28452.73,0
2023-04-02 00:00:00+00:00,1820.6,315.3,0.5139,0.3872,21.18,28416.38,6.306e-05,-4.123e-05,1.171e-05,8.596e-05,0.0001,8.84e-05,28452.73,0
2023-04-02 00:00:00.013000+00:00,1820.6,315.3,0.5139,0.3872,21.18,28416.38,3.987e-05,-0.00029164,1.652e-05,0.0001,0.0001,4.527e-05,28416.38,0
2023-04-02 08:00:00+00:00,1797.54,313.2,0.5219,0.3799,20.58,28124.81,3.987e-05,-0.00029164,1.652e-05,0.0001,0.0001,4.527e-05,28416.38,0
2023-04-02 08:00:00.014000+00:00,1797.54,313.2,0.5219,0.3799,20.58,28124.81,5.018e-05,-0.00021911,-5.317e-05,-1.827e-05,0.0001,6.893e-05,28124.81,0
2023-04-02 16:00:00+00:00,1794.51,313.7,0.518,0.3815,20.52,28171.87,5.018e-05,-0.00021911,-5.317e-05,-1.827e-05,0.0001,6.893e-05,28124.81,1
2023-04-02 16:00:00.001000+00:00,1794.51,313.7,0.518,0.3815,20.52,28171.87,3.503e-05,-0.00014268,3.792e-05,5.71e-05,6.11e-06,4.514e-05,28171.87,0
2023-04-03 00:00:00+00:00,1794.87,310.9,0.5138,0.3947,20.26,27958.74,-2.938e-05,-0.0004329,4.31e-05,1.763e-05,-0.00014684,1.759e-05,28171.87,0
2023-04-03 08:00:00+00:00,1797.11,310.5,0.5086,0.3848,20.32,28051.48,-2.938e-05,-0.0004329,4.31e-05,1.763e-05,-0.00014684,1.759e-05,27958.74,1
2023-04-03 08:00:00.013000+00:00,1797.11,310.5,0.5086,0.3848,20.32,28051.48,-1.96e-05,-2.311e-05,8.275e-05,0.0001,2.36e-05,-1.24e-05,28051.48,0
2023-04-03 16:00:00+00:00,1810.51,308.8,0.4959,0.3872,20.45,27800.0,-1.96e-05,-2.311e-05,8.275e-05,0.0001,2.36e-05,-1.24e-05,28051.48,0
2023-04-03 16:00:00.011000+00:00,1810.51,308.8,0.4959,0.3872,20.45,27800.0,-4.71e-06,-0.00020305,1.72e-05,0.0001,7.659e-05,5.688e-05,27800.0,0
2023-04-04 00:00:00+00:00,1812.2,309.8,0.4963,0.3899,20.52,28021.3,-4.71e-06,-0.00020305,1.72e-05,0.0001,7.659e-05,5.688e-05,27800.0,1
2023-04-04 00:00:00.002000+00:00,1812.2,309.8,0.4963,0.3899,20.52,28021.3,6.36e-05,-0.00067885,-5.516e-05,3.665e-05,7.915e-05,-6.009e-05,28021.3,0
2023-04-04 08:00:00+00:00,1862.96,311.2,0.4981,0.3899,20.86,28030.04,6.36e-05,-0.00067885,-5.516e-05,3.665e-05,7.915e-05,-6.009e-05,28021.3,1
2023-04-04 08:00:00.017000+00:00,1862.96,311.2,0.4981,0.3899,20.86,28030.04,3.238e-05,-7.503e-05,-7.093e-05,4.002e-05,2.383e-05,-1.357e-05,28030.04,0
2023-04-04 16:00:00+00:00,1870.37,310.8,0.5026,0.3894,20.92,28165.47,3.238e-05,-7.503e-05,-7.093e-05,4.002e-05,2.383e-05,-1.357e-05,28030.04,1
2023-04-04 16:00:00.008000+00:00,1870.37,310.8,0.5026,0.3894,20.92,28165.47,0.0001,0.0,5.311e-05,0.0001,0.0001,-1.276e-05,28165.47,0
2023-04-05 00:00:00+00:00,1909.96,314.7,0.5223,0.396,21.19,28525.21,6.853e-05,0.0,-5.145e-05,1.908e-05,0.0001,2.76e-05,28165.47,1
2023-04-05 08:00:00+00:00,1897.2,312.2,0.503,0.3925,20.8,28031.09,6.853e-05,0.0,-5.145e-05,1.908e-05,0.0001,2.76e-05,28525.21,0
2023-04-05 08:00:00.016000+00:00,1897.2,312.2,0.503,0.3925,20.8,28031.09,0.0001,0.0,0.0001,0.0001,0.0001,8.517e-05,28031.09,0
2023-04-05 16:00:00+00:00,1908.69,313.9,0.5055,0.3923,20.97,28170.01,0.0001,0.0,0.0001,0.0001,0.0001,8.517e-05,28031.09,1
2023-04-05 16:00:00.004000+00:00,1908.69,313.9,0.5055,0.3923,20.97,28170.01,0.0001,0.0,0.0001,0.0001,0.0001,5.265e-05,28170.01,0
2023-04-06 00:00:00+00:00,1879.22,312.1,0.4979,0.3836,20.64,27910.97,5.011e-05,0.0,-7.387e-05,6.476e-05,0.0001,1.442e-05,28170.01,0
2023-04-06 08:00:00+00:00,1874.55,313.0,0.5062,0.3845,20.74,28090.39,5.011e-05,0.0,-7.387e-05,6.476e-05,0.0001,1.442e-05,27910.97,1
2023-04-06 08:00:00.011000+00:00,1874.55,313.0,0.5062,0.3845,20.74,28090.39,6.251e-05,0.0,7.43e-06,0.0001,8.021e-05,3.598e-05,28090.39,0
2023-04-06 16:00:00+00:00,1872.41,312.3,0.5028,0.3829,20.62,28033.82,2.17e-06,0.0,6.164e-05,-8.35e-06,1.019e-05,-2.975e-05,28090.39,0
2023-04-07 00:00:00+00:00,1850.79,310.3,0.5074,0.3771,20.28,27839.78,2.17e-06,0.0,6.164e-05,-8.35e-06,1.019e-05,-2.975e-05,28033.82,0
2023-04-07 00:00:00.006000+00:00,1850.79,310.3,0.5074,0.3771,20.28,27839.78,2.088e-05,-0.0001102,1.729e-05,5.533e-05,4.2e-07,1.004e-05,27839.78,0
2023-04-07 08:00:00+00:00,1860.36,311.0,0.5081,0.384,20.54,27944.1,2.088e-05,-0.0001102,1.729e-05,5.533e-05,4.2e-07,1.004e-05,27839.78,1
2023-04-07 08:00:00.005000+00:00,1860.36,311.0,0.5081,0.384,20.54,27944.1,7.093e-05,-0.00034537,-1.682e-05,5.566e-05,-7.207e-05,-1.473e-05,27944.1,0
2023-04-07 16:00:00+00:00,1863.72,310.3,0.5126,0.3835,20.44,27906.33,3.638e-05,-5.462e-05,3.74e-06,1.091e-05,2.05e-06,1.055e-05,27944.1,0
2023-04-08 00:00:00+00:00,1872.29,312.0,0.5105,0.3886,20.6,28086.22,3.725e-05,-5.522e-05,-3.424e-05,0.0001,0.0001,2.68e-06,27906.33,1
2023-04-08 08:00:00+00:00,1866.89,312.2,0.509,0.3874,20.45,28014.7,3.725e-05,-5.522e-05,-3.424e-05,0.0001,0.0001,2.68e-06,28086.22,0
2023-04-08 08:00:00.014000+00:00,1866.89,312.2,0.509,0.3874,20.45,28014.7,1.046e-05,0.0,0.0001,9.166e-05,4.752e-05,4.66e-06,28014.7,0
2023-04-08 16:00:00+00:00,1848.82,310.5,0.5048,0.3853,20.04,27938.38,1.046e-05,0.0,0.0001,9.166e-05,4.752e-05,4.66e-06,28014.7,0
2023-04-08 16:00:00.018000+00:00,1848.82,310.5,0.5048,0.3853,20.04,27938.38,2.21e-05,0.0,7.082e-05,0.0001,8.084e-05,3.192e-05,27938.38,0
2023-04-09 00:00:00+00:00,1835.49,309.9,0.503,0.386,20.01,27903.02,2.21e-05,0.0,7.082e-05,0.0001,8.084e-05,3.192e-05,27938.38,0
2023-04-09 00:00:00.013000+00:00,1835.49,309.9,0.503,0.386,20.01,27903.02,8.21e-06,0.0,1.764e-05,1.57e-06,8.52e-06,9.5e-06,27903.02,0
2023-04-09 08:00:00+00:00,1837.04,310.4,0.5019,0.3881,20.13,27891.91,8.21e-06,0.0,1.764e-05,1.57e-06,8.52e-06,9.5e-06,27903.02,0
2023-04-09 08:00:00.024000+00:00,1837.04,310.4,0.5019,0.3881,20.13,27891.91,-1.908e-05,0.0,2.867e-05,0.0001,-1.384e-05,-9.04e-06,27891.91,0
2023-04-09 16:00:00+00:00,1858.92,312.8,0.5054,0.3894,20.28,28323.76,-1.908e-05,0.0,2.867e-05,0.0001,-1.384e-05,-9.04e-06,27891.91,1
2023-04-09 16:00:00.010000+00:00,1858.92,312.8,0.5054,0.3894,20.28,28323.76,3.067e-05,0.0,-3.484e-05,0.0001,8.973e-05,-8.53e-06,28323.76,0
2023-04-10 00:00:00+00:00,1860.0,312.9,0.5061,0.3867,20.23,28284.57,3.359e-05,0.0,-9.5e-07,0.0001,0.0001,0.0001,28323.76,0
2023-04-10 08:00:00+00:00,1861.3,312.2,0.5045,0.3888,20.22,28439.38,3.359e-05,0.0,-9.5e-07,0.0001,0.0001,0.0001,28284.57,1
2023-04-10 08:00:00.010000+00:00,1861.3,312.2,0.5045,0.3888,20.22,28439.38,-4.969e-05,0.0,-0.00017867,6.2e-06,6.116e-05,0.0001,28439.38,0
